x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
26.75,24.75,,,,21.4,16.1,7.38,2.9,1.6,4.1,12.1,20.2,6.3,0.0,171,9,20.86279234,0.09848128,0
46.195,43.22,Europe,Russian Federation,4/7/2016,80.5,5.9,25.15,0.4,23.1,-3.9,-0.9,2.1,5.0,10.85,164,4,1253.604027,0.001686834,1
142.25,75.75,,,,57.5,6.8,31.0,0.0,9.1,-44.3,-40.9,-37.5,0.2,6.76,145,9,2.584619667,0.053436561,0
87.25,66.25,,,,90.1,5.8,31.0,0.0,30.1,-27.5,-24.6,-21.7,0.9,20.51,142,11,0.0,0.001361514,0
52.25,43.75,,,,73.2,7.7,28.09,0.6,11.7,-7.0,-3.1,0.8,3.9,7.0,157,9,4.053176808,0.006874856,0
88.75,25.75,,,,36.6,13.7,0.0,2.1,6.9,10.9,17.7,24.6,14.6,0.89,150,2,39462.81784,1042.23329,0
117.25,57.25,,,,64.7,10.6,31.0,0.0,2.0,-40.2,-34.9,-29.6,0.2,1.57,113,3,0.0,0.0,0
20.129885,42.397019,Europe,Albania,17/10/2016,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,1
129.75,57.25,,,,63.7,8.4,31.0,0.0,10.6,-38.2,-34.0,-29.8,0.2,9.15,192,4,3.43196489,0.000659842,0
115.75,64.25,,,,78.6,7.9,31.0,0.0,12.0,-34.8,-30.8,-26.9,0.4,9.08,165,4,2.16216174,0.000104762,0
116.25,30.75,,,,62.6,7.2,25.68,1.6,20.6,-4.4,-0.8,2.8,2.3,7.29,145,4,741.8269453,462.2830495,0
114.25,38.75,,,,23.0,12.6,30.98,0.9,0.3,-13.5,-7.2,-0.9,1.2,0.54,168,3,215.585971,0.0,0
108.75,25.25,,,,88.1,3.7,12.86,1.3,26.3,1.9,3.7,5.6,4.8,10.64,153,4,2734.278443,422.1846745,0
152.25,61.75,,,,71.4,7.8,31.0,0.0,19.8,-34.7,-30.8,-26.9,0.4,17.14,174,4,0.040817215,0.000228897,0
98.75,13.25,,,,33.3,11.0,0.0,3.6,4.5,19.2,24.7,30.2,22.4,0.55,148,5,258.5065044,286.1455863,0
79.25,51.25,,,,50.6,9.6,31.0,0.1,6.2,-25.8,-21.0,-16.2,1.1,5.79,161,3,154.0890749,0.003636161,0
20.409497,41.526126,Europe,Albania,27/09/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
56.25,36.75,,,,52.7,9.6,23.56,1.3,22.0,-2.5,2.3,7.1,3.9,6.23,174,9,26.58135207,0.0,0
113.25,33.25,,,,55.3,8.6,26.48,1.3,1.2,-5.2,-0.9,3.4,2.5,1.41,157,2,16548.45337,0.0,0
47.75,33.75,,,,55.4,11.0,25.57,1.1,63.4,-4.3,1.2,6.7,4.2,11.13,168,5,522.4020442,2.13e-07,0
22.0606,40.1242,Europe,Greece,6/9/2016,64.5,7.2,24.49,0.7,42.1,-3.3,0.3,3.9,4.3,10.08,113,2,77.51645798,0.0,1
23.25,-11.75,,,,82.5,11.6,0.0,3.1,227.0,16.3,22.1,27.9,19.2,20.5,185,4,1.382246795,0.0,0
69.25,52.75,,,,50.3,8.7,31.0,0.1,2.8,-25.9,-21.5,-17.2,1.0,1.18,168,2,169.5832178,0.016973897,0
24.75052,42.13182,Europe,Bulgaria,31/05/2016,82.3,7.4,24.26,0.5,32.2,-3.1,0.6,4.3,5.4,6.63,154,2,732.4961782,15.56349833,1
19.78507,41.389714,Europe,Albania,8/8/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
46.25,25.75,,,,41.9,11.4,0.01,3.2,14.2,9.8,15.5,21.2,8.2,4.36,170,9,36.22059154,0.0,0
32.25,54.25,,,,88.4,4.5,29.24,0.0,49.7,-8.6,-6.3,-4.1,3.8,19.19,159,3,192.8736916,5.21e-05,0
120.25,41.25,,,,22.1,13.0,31.0,1.0,0.0,-20.5,-14.0,-7.5,0.3,0.08,142,3,173.4599235,0.0,0
139.75,58.25,,,,51.7,6.3,31.0,0.2,12.6,-27.5,-24.3,-21.2,0.4,5.68,154,4,0.060531697,0.000403813,0
97.25,55.75,,,,58.4,10.3,31.0,0.0,7.8,-31.3,-26.1,-21.0,0.7,9.8,161,4,33.61553084,3.76e-05,0
123.75,66.25,,,,63.6,5.7,31.0,0.0,16.1,-36.6,-33.7,-30.9,0.4,5.67,146,11,0.0,0.0,0
119.75,31.75,,,,56.5,7.0,24.71,1.2,14.0,-3.5,0.0,3.5,3.5,5.97,147,2,476.5680161,0.0,0
69.75,49.25,,,,35.4,9.7,31.0,0.1,5.5,-24.9,-20.0,-15.2,1.1,1.46,172,8,45.58385106,0.010874855,0
30.75,38.75,,,,75.3,7.7,23.45,0.9,40.1,-2.4,1.5,5.4,4.9,11.26,172,2,635.8063293,87.20383792,0
42.794891,41.698604,Asia,Georgia,3/8/2018,66.4,9.8,30.78,0.5,62.8,-12.1,-7.2,-2.3,2.7,8.37,149,2,1620.225271,0.004158643,1
37.75,51.75,,,,80.2,4.9,30.12,0.2,34.8,-10.2,-7.7,-5.3,3.1,15.64,163,2,282.8823563,0.000329897,0
110.75,42.75,,,,24.5,11.3,31.0,0.5,1.6,-23.9,-18.2,-12.6,0.5,2.02,176,3,0.004026825,0.0,0
69.25,41.75,,,,62.9,9.2,26.48,0.8,20.9,-5.2,-0.6,4.0,3.5,6.7,180,8,1154.243095,0.013470359,0
81.75,45.25,,,,36.1,13.1,31.0,0.4,10.4,-30.7,-24.1,-17.6,0.0,5.93,117,3,154.2469468,0.0,0
116.25,69.25,,,,75.0,7.0,31.0,0.0,16.0,-37.1,-33.6,-30.1,0.3,9.61,159,4,1.064160246,0.000161461,0
162.75,68.25,,,,71.3,8.7,31.0,0.0,7.4,-32.7,-28.3,-24.0,0.7,10.7,147,3,0.0,0.000238355,0
62.25,44.25,,,,50.9,9.7,30.95,0.5,4.9,-13.1,-8.2,-3.4,2.4,4.23,150,9,71.33362633,0.032782545,0
45.75,47.75,,,,78.9,6.1,29.31,0.2,15.0,-8.7,-5.6,-2.6,3.8,9.54,144,3,461.5877381,1.651552371,0
150.75,63.75,,,,86.0,7.8,31.0,0.0,23.2,-37.3,-33.4,-29.5,0.4,19.8,160,4,0.018860808,0.000317067,0
101.75,27.75,,,,38.4,15.2,25.88,2.0,4.4,-4.6,3.0,10.6,2.2,2.62,215,3,1457.801436,62.65428275,0
117.25,66.75,,,,75.8,7.4,31.0,0.0,12.4,-36.9,-33.2,-29.5,0.3,7.92,162,4,1.338823129,0.00021725,0
114.25,69.75,,,,74.4,6.7,31.0,0.0,16.6,-36.6,-33.2,-29.9,0.5,10.38,150,4,1.040434601,0.000182101,0
22.1936,40.9525,Europe,Greece,2/7/2016,69.5,7.3,21.77,0.6,31.3,-1.5,2.2,5.9,5.7,8.88,144,2,824.6855822,0.0,1
16.12,-17.92,Africa,Namibia,14/08/2017,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0,1
19.25,-10.75,,,,83.8,11.6,0.0,2.9,198.0,15.6,21.4,27.2,19.8,14.8,190,4,0.153937482,0.0,0
77.25,37.75,,,,53.2,10.9,30.82,0.5,0.7,-12.3,-6.8,-1.4,2.5,1.2,180,4,339.8778443,0.0,0
96.25,40.25,,,,33.0,12.5,31.0,0.4,0.6,-19.2,-12.9,-6.7,1.6,0.38,192,8,0.032276923,0.0,0
79.25,15.25,,,,18.4,11.7,0.0,3.9,1.2,18.1,23.9,29.8,18.3,0.0,150,2,86.16061262,7021.364585,0
100.25,64.25,,,,72.4,6.5,31.0,0.0,14.2,-38.5,-35.2,-32.0,0.2,5.7,173,4,7.385345151,0.000203857,0
35.25,62.25,,,,91.6,6.3,31.0,0.0,52.9,-14.2,-11.0,-7.9,2.6,19.89,151,4,5.299990673,0.001389374,0
77.75,21.75,,,,9.7,15.1,0.0,3.1,0.5,10.9,18.4,26.0,10.6,0.05,181,2,4497.665806,1230.415913,0
87.25,42.75,,,,37.4,11.9,31.0,0.5,2.3,-27.4,-21.4,-15.5,0.0,1.26,223,3,38.94567426,0.0,0
27.25,42.25,,,,81.5,7.0,21.02,0.6,47.5,-1.2,2.3,5.8,6.0,8.04,170,4,169.776946,1.351668811,0
20.25,-10.75,,,,83.8,12.1,0.0,3.0,204.0,15.8,21.8,27.9,20.2,15.0,182,4,1.511708615,0.0,0
82.25,18.75,,,,21.5,14.2,0.0,3.1,0.0,13.4,20.5,27.6,15.3,0.0,178,2,6127.250698,1203.666112,0
140.75,51.75,,,,51.8,7.2,31.0,0.1,41.2,-21.9,-18.3,-14.7,1.3,17.05,137,4,1.273139917,0.000393263,0
30.25,-2.75,,,,83.1,11.0,0.0,2.9,88.8,15.6,21.1,26.6,19.3,16.77,198,2,301.4350736,0.0,0
147.75,59.75,,,,62.5,6.2,31.0,0.0,21.6,-22.9,-19.8,-16.7,1.3,9.85,148,9,0.144882842,0.0,0
22.137147,42.186597,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
67.75,57.75,,,,50.7,8.1,31.0,0.0,8.1,-23.9,-19.8,-15.8,1.2,6.78,148,4,71.67677999,0.000735586,0
71.25,68.75,,,,89.9,6.4,31.0,0.0,19.8,-25.1,-21.9,-18.7,1.2,18.1,149,3,0.002771239,0.000929029,0
81.75,28.25,,,,34.4,13.4,2.31,1.8,16.2,6.8,13.5,20.2,9.7,1.11,155,4,3173.274114,2863.727101,0
104.25,22.75,,,,79.0,3.7,0.0,1.8,31.1,10.6,12.4,14.3,9.3,8.88,154,2,1062.152236,1435.012635,0
19.6641,40.92414,Europe,Albania,26/01/2017,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0,1
163.75,66.25,,,,69.4,8.8,31.0,0.1,11.5,-31.8,-27.4,-23.0,0.4,11.94,177,3,0.0,0.000278708,0
115.25,35.25,,,,44.1,9.8,28.25,1.3,0.2,-7.2,-2.3,2.6,2.1,0.06,151,2,2439.586904,0.0,0
101.75,79.25,,,,55.0,7.3,31.0,0.0,10.0,-38.3,-34.6,-31.0,0.5,11.6,153,9,8.21563204,0.000273578,0
137.25,70.75,,,,53.5,6.4,31.0,0.0,12.1,-45.7,-42.5,-39.3,0.2,8.24,148,6,2.064635437,0.001667035,0
47.25,28.25,,,,39.7,10.3,0.08,3.0,25.3,9.4,14.5,19.7,8.9,7.66,161,9,8.034144925,0.0,0
177.25,65.75,,,,52.6,8.4,31.0,0.0,36.3,-23.6,-19.4,-15.2,1.6,13.52,145,3,0.0,0.001422446,0
89.75,36.25,,,,38.0,14.9,31.0,0.7,0.7,-28.0,-20.5,-13.1,0.1,0.76,223,3,7.135530923,0.0,0
113.75,73.25,,,,66.6,5.9,31.0,0.0,21.5,-38.5,-35.5,-32.6,0.4,13.54,147,9,1.793110474,0.002832428,0
107.75,23.25,,,,90.6,3.8,0.83,1.5,16.3,8.1,10.0,11.9,8.3,9.06,165,4,2115.938219,1440.01502,0
63.75,68.25,,,,86.8,6.7,31.0,0.1,17.1,-24.8,-21.4,-18.1,1.0,16.07,154,3,0.039356684,0.000585666,0
23.75,-12.75,,,,81.3,11.0,0.0,3.0,217.0,16.5,22.0,27.5,20.4,22.25,190,4,5.775426073,0.0,0
53.75,63.75,,,,78.2,6.5,31.0,0.0,36.6,-18.9,-15.6,-12.4,1.7,17.04,155,4,8.223085318,0.000429838,0
82.75,42.25,,,,43.6,12.3,31.0,0.6,3.0,-20.8,-14.6,-8.5,0.1,0.4,179,9,276.0496144,0.0,0
36.394976,38.72138,Asia,Turkey,22/07/2014,66.5,9.2,28.4,0.6,55.7,-7.4,-2.8,1.8,3.8,12.2,181,2,333.5916739,0.0,1
75.75,59.25,,,,60.2,7.7,31.0,0.0,11.9,-26.7,-22.8,-19.0,1.0,6.13,153,4,8.264655524,0.000133418,0
114.75,54.25,,,,48.6,12.3,31.0,0.1,0.2,-35.1,-28.9,-22.8,0.3,0.57,190,4,34.49888579,0.000105328,0
58.75,60.25,,,,72.5,7.9,31.0,0.0,39.2,-22.3,-18.3,-14.4,1.4,16.62,179,4,0.0,0.000101202,0
47.25,30.25,,,,36.2,11.6,1.11,2.2,23.9,7.8,13.6,19.4,10.7,6.35,149,9,94.32139294,102.1947515,0
83.75,29.75,,,,43.0,15.9,31.0,1.2,15.3,-19.1,-11.1,-3.2,0.2,3.01,229,3,217.2726655,0.0,0
61.75,47.25,,,,57.9,9.1,31.0,0.2,5.8,-19.3,-14.7,-10.2,1.7,7.35,151,9,59.93257381,0.007825866,0
122.75,59.25,,,,79.0,6.8,31.0,0.0,15.6,-32.1,-28.7,-25.3,0.5,11.53,171,4,2.968112234,8.08e-05,0
82.75,65.75,,,,88.7,5.7,31.0,0.0,29.6,-26.1,-23.2,-20.4,1.0,21.09,149,3,0.001887129,0.00091598,0
94.25,64.75,,,,76.1,6.5,31.0,0.0,22.5,-34.6,-31.3,-28.1,0.3,16.13,170,4,8.176644921,0.000164589,0
86.25,49.25,,,,49.6,10.9,31.0,0.2,8.6,-34.8,-29.3,-23.9,0.0,5.2,116,4,252.5383614,0.00752035,0
45.25,37.25,,,,62.7,8.4,26.68,0.6,31.4,-5.4,-1.2,3.0,4.8,10.29,143,5,1535.751308,0.035460541,0
128.75,59.75,,,,80.6,6.5,31.0,0.0,10.2,-36.9,-33.6,-30.4,0.3,7.35,163,11,6.380938651,8.48e-05,0
81.75,27.25,,,,29.9,13.9,0.39,2.0,5.6,8.7,15.6,22.6,11.1,0.51,155,2,9772.786212,1059.449365,0
69.75,21.75,,,,16.1,13.5,0.0,4.0,0.0,13.9,20.6,27.4,13.0,0.0,149,2,2951.018959,6337.226545,0
152.25,61.25,,,,69.4,7.6,31.0,0.1,16.7,-33.0,-29.2,-25.4,0.4,15.47,184,3,0.037365744,0.00030365,0
22.272428,41.781105,Europe,North Macedonia,5/8/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
100.25,73.25,,,,51.4,6.5,31.0,0.0,30.3,-31.8,-28.5,-25.3,0.5,14.85,154,3,5.998584783,0.000720601,0
138.75,59.75,,,,54.0,6.7,31.0,0.0,9.9,-33.9,-30.5,-27.2,0.3,6.21,167,4,0.05816538,0.000322578,0
122.75,42.25,,,,22.3,10.5,31.0,0.4,0.1,-19.5,-14.2,-9.0,1.4,0.49,149,2,443.8282403,0.0,0
94.75,33.75,,,,38.2,15.4,31.0,0.7,1.3,-27.1,-19.4,-11.7,0.2,1.08,228,3,99.9140253,0.0,0
40.25,46.25,,,,79.6,6.2,26.48,0.4,42.2,-5.2,-2.1,1.0,4.7,14.0,150,2,363.4625605,0.000129346,0
87.75,69.25,,,,80.9,7.0,31.0,0.0,34.0,-29.5,-26.0,-22.5,0.7,21.31,165,3,18.19888189,0.00241193,0
95.75,41.25,,,,31.2,13.1,31.0,0.6,0.0,-21.3,-14.7,-8.2,0.8,0.0,186,3,0.039668184,0.0,0
46.75,48.25,,,,76.1,6.7,30.08,0.2,16.2,-10.1,-6.7,-3.4,3.4,9.7,146,9,360.1133953,0.010331007,0
84.75,45.75,,,,44.2,7.8,31.0,0.0,9.1,-24.1,-20.2,-16.3,1.4,2.59,160,3,86.05854409,0.0,0
135.75,70.75,,,,52.3,6.3,31.0,0.0,11.9,-46.3,-43.1,-40.0,0.1,6.05,145,3,2.203807164,0.006950051,0
107.25,39.25,,,,32.4,12.4,31.0,0.7,0.5,-19.6,-13.4,-7.2,0.3,0.89,178,3,5.586457803,0.0,0
115.75,23.25,,,,66.4,7.1,2.45,1.9,7.7,6.7,10.2,13.8,8.2,3.38,187,4,2690.127654,569.696345,0
131.25,56.25,,,,55.4,9.2,31.0,0.0,7.7,-37.8,-33.2,-28.6,0.2,6.65,187,4,0.091968201,0.000659265,0
21.619945,42.327424,Europe,Serbia,8/7/2016,82.8,6.5,25.15,0.6,29.1,-3.9,-0.6,2.7,4.6,8.24,174,2,620.4410395,0.374475001,1
93.25,74.25,,,,63.5,7.3,31.0,0.0,16.0,-32.9,-29.2,-25.6,0.5,16.61,160,9,6.376389496,0.000644563,0
86.75,23.25,,,,37.8,14.4,0.0,2.3,1.3,11.3,18.5,25.7,15.9,0.13,153,2,16749.81311,734.2177889,0
18.25,-12.25,,,,83.8,10.9,0.0,3.1,239.0,15.9,21.3,26.8,18.4,15.0,180,4,2.858884962,0.0,0
86.25,44.75,,,,43.5,7.8,31.0,0.0,6.7,-20.9,-17.0,-13.1,1.9,2.76,165,4,22.53197138,0.0,0
20.553154,41.998248,Europe,Albania,14/09/2016,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0,1
177.25,67.25,,,,56.7,9.1,31.0,0.0,28.9,-29.4,-24.8,-20.3,0.8,15.76,169,3,0.0,0.000322282,0
100.25,55.75,,,,58.3,10.9,31.0,0.0,8.8,-32.2,-26.7,-21.3,0.7,9.81,175,4,29.04971303,3.22e-05,0
122.75,41.25,,,,17.4,10.2,31.0,0.4,0.2,-17.7,-12.6,-7.5,1.7,0.43,147,2,810.2265221,0.0,0
52.75,42.25,,,,70.5,7.4,25.25,0.9,9.2,-4.0,-0.3,3.4,4.4,6.14,155,9,3.369037565,0.034371384,0
20.24602,40.02238,Europe,Albania,25/05/2017,72.5,7.5,23.8,0.8,110.7,-2.7,1.1,4.9,4.7,11.5,181,4,342.2293902,0.0,1
92.75,53.25,,,,56.7,11.6,31.0,0.0,12.3,-33.1,-27.3,-21.5,0.8,5.53,169,2,77.81816496,0.000151875,0
77.75,26.25,,,,39.1,15.0,1.91,2.1,2.3,7.1,14.6,22.1,9.1,0.46,165,2,2583.351487,2845.928837,0
153.25,67.25,,,,88.8,8.3,31.0,0.0,18.0,-37.0,-32.8,-28.7,0.3,18.77,146,4,2.116977834,0.001105641,0
36.784638,38.404143,Asia,Turkey,22/07/2014,70.9,8.3,28.25,0.7,80.0,-7.2,-3.0,1.2,3.5,12.69,132,3,715.9735808,1.17e-07,1
42.25,20.75,,,,45.7,12.1,0.0,3.6,12.0,11.2,17.2,23.3,10.2,2.1,183,9,0.516544983,0.0,0
46.412839,42.06005,Europe,Russian Federation,2/10/2015,68.7,8.3,31.0,0.5,48.7,-17.1,-12.9,-8.8,1.2,10.16,103,4,1413.43321,0.023754296,1
52.75,31.75,,,,45.4,12.6,16.59,1.6,25.6,0.5,6.8,13.1,5.1,6.39,195,9,283.1341228,0.0,0
35.199257,32.471219,Asia,West Bank,5/5/2013,54.0,8.3,0.74,1.7,102.9,8.2,12.3,16.5,10.4,14.83,191,3,523.3880539,0.0,1
34.87033,30.8365,Asia,Israel,7/9/2013,39.9,10.9,2.17,2.2,16.5,6.9,12.3,17.8,9.3,7.44,181,9,164.5117365,0.0,1
24.495278,41.784167,Europe,Bulgaria,23/06/2016,78.0,6.6,27.32,1.0,41.4,-6.1,-2.8,0.5,2.9,7.81,173,4,79.94429762,0.0,1
125.75,53.75,,,,43.3,12.5,31.0,0.0,2.7,-33.3,-27.0,-20.8,0.8,2.89,163,4,9.038541144,0.000348126,0
133.75,46.25,,,,39.5,8.3,31.0,0.1,9.0,-23.8,-19.6,-15.5,1.2,2.35,149,9,15.85418048,0.0,0
40.25,57.75,,,,86.8,6.0,30.98,0.1,35.7,-13.4,-10.4,-7.4,2.6,15.41,149,3,199.4279875,0.000168105,0
40.75,33.75,,,,44.2,11.6,10.53,1.6,16.4,2.8,8.6,14.4,7.8,8.88,170,9,41.34644835,1.65e-12,0
54.25,28.25,,,,43.9,12.2,4.27,2.2,62.2,5.6,11.7,17.8,8.8,7.74,178,5,71.05602968,3.26e-11,0
74.25,52.25,,,,36.3,9.0,31.0,0.0,6.2,-25.3,-20.8,-16.3,1.2,5.35,156,2,171.5979368,0.002826031,0
41.25,65.25,,,,91.6,7.2,31.0,0.0,55.2,-18.4,-14.8,-11.2,1.9,21.56,153,4,1.70998069,0.000133874,0
100.25,52.75,,,,36.8,11.9,31.0,0.1,8.9,-38.2,-32.2,-26.3,0.0,7.48,214,4,52.65359469,0.000312389,0
76.75,66.75,,,,91.6,6.8,31.0,0.0,28.8,-25.1,-21.7,-18.3,1.1,20.2,148,3,0.008926439,0.00185995,0
37.75,27.25,,,,32.8,12.3,4.45,3.4,11.7,5.5,11.6,17.8,5.3,1.09,177,9,0.0,0.0,0
91.75,36.75,,,,37.6,14.2,31.0,0.9,0.7,-22.7,-15.6,-8.5,0.1,1.05,197,3,20.75393533,0.0,0
45.75,22.25,,,,42.1,11.6,0.0,3.5,8.0,11.7,17.5,23.3,10.1,2.4,172,9,19.56032408,0.0,0
65.75,59.75,,,,55.8,6.5,31.0,0.0,15.0,-20.4,-17.1,-13.9,1.4,3.65,147,4,5.019352052,0.000232512,0
127.25,64.75,,,,68.5,6.5,31.0,0.0,9.3,-42.5,-39.2,-36.0,0.2,6.48,178,5,1.717871083,0.000226371,0
66.25,47.25,,,,51.6,8.6,31.0,0.2,6.7,-20.0,-15.7,-11.4,1.6,6.57,166,8,50.72216411,0.004870309,0
103.25,60.25,,,,72.5,10.2,31.0,0.0,9.6,-37.3,-32.2,-27.1,0.4,5.65,159,4,14.37782024,1.01e-05,0
34.653033,37.182388,Asia,Turkey,17/06/2014,67.3,7.2,17.39,1.1,128.6,0.2,3.8,7.4,5.4,11.54,120,4,585.9690144,0.0,1
73.25,48.25,,,,31.9,10.1,31.0,0.3,7.1,-24.5,-19.4,-14.4,0.8,4.53,181,3,49.39293051,0.007770062,0
41.25,25.25,,,,41.9,12.6,0.04,3.9,6.5,9.6,15.9,22.2,5.2,2.96,177,9,5.57e-12,0.0,0
81.206167,43.8284,Asia,China,25/10/2019,38.8,13.2,31.0,0.4,10.5,-20.4,-13.8,-7.2,1.2,1.69,185,3,270.3674263,0.0,1
35.292358,33.212569,Asia,Lebanon,30/01/2014,61.1,7.6,0.11,1.7,159.4,9.3,13.1,16.9,10.7,16.59,161,2,602.6296796,0.0,1
66.75,55.25,,,,45.6,8.1,31.0,0.0,3.9,-24.2,-20.1,-16.1,1.2,2.29,155,2,103.7025508,0.000762896,0
100.75,31.75,,,,43.0,20.0,31.0,1.2,2.5,-20.5,-10.5,-0.5,0.0,2.31,191,3,88.10418092,0.0,0
36.75,59.25,,,,91.3,6.3,30.98,0.1,52.2,-13.4,-10.2,-7.1,2.6,17.12,153,6,87.84637795,2.35e-05,0
116.25,66.25,,,,80.5,7.7,31.0,0.0,11.5,-36.5,-32.6,-28.8,0.3,7.71,164,4,1.652746336,0.000205113,0
96.25,66.25,,,,72.1,6.8,31.0,0.1,17.0,-36.2,-32.8,-29.4,0.1,14.25,177,4,7.56963465,0.00029335,0
22.38872,42.37353,Europe,Serbia,24/06/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
151.25,69.75,,,,81.7,8.5,31.0,0.1,18.8,-37.5,-33.2,-29.0,0.1,16.82,148,3,1.921341428,0.000283747,0
77.25,8.25,,,,49.1,9.0,0.0,3.9,20.3,22.4,26.9,31.4,25.1,1.95,154,4,3978.394767,43.68676719,0
65.25,51.75,,,,33.7,8.6,31.0,0.1,6.7,-24.2,-19.9,-15.6,1.2,4.77,167,2,128.0205408,0.002115771,0
96.75,70.75,,,,61.6,6.7,31.0,0.0,28.2,-31.9,-28.5,-25.2,0.5,17.21,153,3,6.41944369,0.0009544,0
102.75,40.75,,,,29.1,12.8,31.0,0.2,0.6,-21.1,-14.7,-8.3,2.1,0.27,192,8,3.960403876,0.0,0
48.75,27.25,,,,44.0,8.7,0.0,3.3,54.7,12.4,16.7,21.1,10.2,11.41,148,9,7.702452907,0.0,0
63.25,76.25,,,,78.8,7.7,31.0,0.0,14.9,-29.5,-25.6,-21.8,0.9,15.47,153,9,0.12481899,0.00029438,0
32.25,61.75,,,,92.2,6.1,30.88,0.0,62.5,-12.6,-9.5,-6.5,3.0,20.83,152,4,9.331228381,0.000164133,0
110.75,50.75,,,,27.7,12.2,31.0,0.1,1.3,-33.9,-27.8,-21.7,0.2,0.28,176,4,46.31821536,0.000349621,0
15.25,-16.75,,,,71.3,12.7,0.0,4.1,100.0,17.6,23.9,30.3,16.0,8.5,181,3,2348.90295,0.0,0
93.25,62.25,,,,75.7,8.0,31.0,0.1,22.5,-34.2,-30.2,-26.2,0.1,8.75,174,4,9.074868038,0.000203613,0
143.75,65.25,,,,60.6,8.5,31.0,0.0,5.3,-49.5,-45.2,-41.0,0.2,4.27,192,3,0.0,0.0,0
21.75,-12.25,,,,80.0,12.0,0.0,3.2,220.0,17.0,23.0,29.0,20.5,18.2,181,6,0.0,0.0,0
132.75,56.75,,,,57.2,9.1,31.0,0.0,7.9,-39.8,-35.2,-30.7,0.2,6.67,198,5,0.059558977,0.001132644,0
86.75,55.75,,,,58.0,8.8,31.0,0.0,5.1,-27.3,-22.9,-18.5,1.0,7.61,164,4,67.16001114,3.56e-05,0
43.25,50.75,,,,78.9,5.9,30.62,0.2,45.3,-11.5,-8.5,-5.6,2.9,12.39,153,2,148.6422938,0.000120338,0
110.25,36.75,,,,36.8,11.5,30.97,1.0,0.8,-13.3,-7.5,-1.8,0.7,1.92,172,3,402.0023823,0.0,0
120.25,42.75,,,,26.1,9.8,31.0,0.7,0.0,-19.1,-14.2,-9.3,0.8,0.03,167,4,108.4673709,0.0,0
102.75,68.75,,,,60.4,7.5,31.0,0.0,12.1,-34.3,-30.5,-26.8,0.5,9.88,164,4,6.383707041,0.000116096,0
49.75,47.75,,,,73.0,7.6,30.45,0.3,14.4,-11.0,-7.2,-3.4,3.1,7.31,146,8,70.43381716,2.09726806,0
68.25,55.25,,,,42.8,8.5,31.0,0.0,3.7,-24.8,-20.5,-16.3,1.2,3.72,156,2,112.1626548,0.001854746,0
44.7527,43.545,Europe,Russian Federation,21/07/2016,79.1,6.8,25.25,0.5,22.1,-4.0,-0.6,2.8,5.1,11.41,153,4,1025.562602,0.007225567,1
39.25,66.75,,,,92.9,7.1,31.0,0.0,51.9,-18.3,-14.7,-11.2,1.9,19.24,164,3,0.002620011,0.000131392,0
103.75,69.75,,,,57.3,7.5,31.0,0.0,19.2,-33.8,-30.0,-26.3,0.4,10.23,167,3,4.706373625,0.000171338,0
55.25,42.25,,,,65.7,8.6,27.84,0.8,5.6,-6.7,-2.4,1.9,3.7,5.5,158,9,1.500615355,0.010715376,0
84.75,66.25,,,,88.1,5.7,31.0,0.0,32.0,-26.8,-23.9,-21.1,0.9,21.04,147,4,2.886080368,0.000699547,0
74.75,65.25,,,,86.7,7.0,31.0,0.0,26.8,-24.7,-21.2,-17.7,1.2,18.99,149,3,0.001925592,0.00045737,0
82.75,63.25,,,,86.1,6.9,31.0,0.0,20.7,-26.9,-23.4,-20.0,1.0,17.67,148,4,0.004760681,0.000148347,0
86.75,22.75,,,,37.7,14.1,0.0,2.4,1.0,12.0,19.0,26.1,16.5,0.09,152,2,6908.142775,566.3332754,0
89.75,42.75,,,,33.2,10.4,31.0,0.1,0.6,-17.9,-12.7,-7.5,2.8,0.72,145,3,30.43395978,0.0,0
148.25,69.25,,,,73.6,7.9,31.0,0.1,19.3,-36.6,-32.6,-28.7,0.2,17.07,152,4,1.535973091,0.00021467,0
83.75,48.75,,,,55.1,9.9,31.0,0.1,7.4,-26.3,-21.3,-16.4,0.9,7.07,174,3,164.036186,0.002024942,0
