x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
59.25,49.25,,,,58.3,9.5,31.0,0.2,9.8,-21.5,-16.7,-12.0,1.4,6.0,162,8,80.75442723,0.012427668,0
135.75,68.75,,,,51.0,6.7,31.0,0.0,6.1,-47.4,-44.0,-40.7,0.1,3.94,166,4,1.891770199,0.00020232,0
79.25,14.25,,,,20.8,11.2,0.0,4.1,1.0,18.9,24.5,30.1,19.8,0.28,158,2,3079.294043,0.0,0
105.25,68.25,,,,64.1,7.7,31.0,0.0,13.0,-34.3,-30.4,-26.6,0.5,7.99,171,4,5.874255837,0.000146999,0
80.25,25.75,,,,28.7,15.4,1.11,2.3,2.0,7.8,15.5,23.2,10.7,0.09,153,2,6145.119341,2155.230047,0
88.75,30.25,,,,38.1,15.4,31.0,1.1,2.7,-19.7,-12.0,-4.3,0.3,1.19,236,3,201.0604496,0.0,0
110.75,39.25,,,,25.4,11.3,31.0,0.7,1.5,-17.9,-12.2,-6.6,0.6,2.04,179,3,307.2025287,0.0,0
83.25,21.75,,,,22.5,14.3,0.0,2.8,3.8,11.9,19.0,26.2,13.9,0.63,156,2,4358.467471,918.8401639,0
63.25,60.25,,,,64.8,7.7,31.0,0.1,20.0,-21.5,-17.6,-13.8,1.3,6.65,151,4,12.610129,0.00013379,0
20.377272,41.665617,Europe,Albania,23/09/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
22.224826,42.388237,Europe,Serbia,8/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
88.25,48.25,,,,38.5,12.5,31.0,0.2,7.6,-36.4,-30.1,-23.9,0.0,6.51,216,3,454.5773485,0.0,0
125.75,68.75,,,,63.0,5.8,31.0,0.0,19.4,-40.8,-37.9,-35.0,0.2,12.16,158,5,1.260545073,0.000117389,0
20.0152,41.57542,Europe,Albania,8/1/2017,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
59.75,33.25,,,,46.4,14.0,26.09,1.7,17.4,-4.8,2.2,9.2,2.5,6.35,183,5,86.47561668,0.0,0
110.25,64.75,,,,78.4,8.6,31.0,0.0,9.5,-35.6,-31.3,-27.0,0.3,11.57,171,4,2.220895971,0.000216575,0
19.806584,42.29604,Europe,Albania,18/08/2016,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,1
34.25,61.25,,,,93.6,5.9,30.98,0.0,66.1,-13.4,-10.4,-7.5,2.7,20.49,152,4,20.01587582,0.000202593,0
66.25,46.75,,,,53.3,8.7,31.0,0.2,6.4,-18.5,-14.1,-9.8,1.9,5.64,160,9,59.00110937,0.003712309,0
52.75,33.25,,,,45.5,11.8,22.73,1.3,15.2,-1.9,4.0,9.9,3.9,6.5,198,9,177.3537753,0.0,0
80.75,20.75,,,,15.1,14.9,0.0,3.1,1.1,12.4,19.8,27.3,13.1,0.12,164,2,7860.35318,385.8181659,0
77.75,38.25,,,,44.4,11.3,30.8,0.5,0.0,-12.2,-6.5,-0.9,2.9,0.27,183,9,383.9646531,0.0,0
-176.25,65.75,,,,76.7,7.7,31.0,0.0,56.5,-19.3,-15.4,-11.6,2.1,11.55,148,9,0.0,0.001248274,0
75.25,51.75,,,,36.1,9.2,31.0,0.1,6.5,-25.6,-21.0,-16.4,1.0,3.77,162,2,389.8683024,0.001681353,0
145.25,61.75,,,,59.6,8.1,31.0,0.0,10.4,-39.1,-35.0,-31.0,0.4,6.61,187,3,0.026212829,0.000607937,0
74.25,28.25,,,,37.5,16.2,4.84,2.1,0.1,5.3,13.4,21.5,7.2,0.35,164,2,1065.307128,1373.507828,0
103.75,29.25,,,,65.2,4.1,9.28,1.0,31.7,3.3,5.3,7.4,7.2,12.29,173,2,662.2728374,2255.217778,0
19.978714,40.936697,Europe,Albania,21/11/2016,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0,1
114.25,32.25,,,,57.3,8.1,25.04,1.4,3.7,-3.8,0.3,4.4,3.0,2.63,149,2,815.2516271,109.7162847,0
88.25,28.75,,,,35.9,18.9,31.0,1.5,2.8,-17.9,-8.4,1.1,0.2,0.26,223,3,784.251927,0.0,0
95.25,17.75,,,,24.9,12.0,0.0,3.2,4.7,18.5,24.5,30.5,20.7,0.0,145,2,7467.563423,14.4286681,0
98.25,70.75,,,,59.0,6.7,31.0,0.0,28.2,-31.6,-28.2,-24.9,0.5,16.57,153,4,6.730964941,0.0002522,0
146.25,70.25,,,,64.8,7.6,31.0,0.1,22.0,-37.7,-33.9,-30.1,0.2,17.1,145,11,2.09818441,0.001996195,0
123.75,72.25,,,,62.5,5.9,31.0,0.0,17.6,-42.6,-39.6,-36.7,0.3,13.29,161,3,1.273382003,0.000775586,0
105.75,17.75,,,,43.2,10.0,0.0,2.6,30.2,11.6,16.6,21.6,14.2,2.6,123,4,77.10226753,0.0,0
120.75,50.25,,,,28.6,12.9,31.0,0.1,1.6,-35.4,-28.9,-22.5,0.3,0.93,178,3,63.63435557,0.0,0
97.25,51.75,,,,39.3,11.9,31.0,0.1,11.8,-41.5,-35.5,-29.6,0.0,8.55,209,9,27.44192986,0.000348844,0
24.25,42.75,,,,84.0,6.5,27.14,0.6,35.3,-5.9,-2.6,0.7,3.9,7.32,111,4,178.4388269,3.087715952,0
48.8167,50.0945,Asia,Kazakhstan,13/07/2017,68.7,7.6,31.0,0.2,26.7,-14.0,-10.2,-6.4,2.6,9.94,147,3,229.0699899,0.040181366,1
52.25,29.25,,,,40.6,11.9,16.06,1.7,84.9,0.7,6.6,12.6,6.1,9.84,195,5,401.6455865,2.24e-10,0
91.25,27.75,,,,32.1,15.4,25.99,1.5,4.3,-4.7,3.0,10.7,5.1,0.66,113,4,219.9079231,0.0,0
29.25,23.25,,,,23.5,16.4,2.17,3.5,0.0,6.9,15.1,23.3,7.4,0.0,158,9,21.12692745,0.099714966,0
51.75,62.75,,,,75.3,6.5,31.0,0.0,39.1,-18.1,-14.8,-11.6,1.8,17.09,153,4,3.864039707,0.000232449,0
19.894755,41.656342,Europe,Albania,12/12/2016,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0,1
29.75,23.25,,,,23.6,16.2,1.66,3.5,0.0,7.3,15.4,23.5,7.5,0.0,157,9,21.12692745,0.099651963,0
81.25,37.75,,,,49.3,12.8,31.0,0.5,0.0,-13.8,-7.4,-1.0,2.5,0.04,186,8,10.58054703,0.0,0
73.25,26.25,,,,19.0,16.4,1.11,3.3,0.0,7.8,16.0,24.2,6.8,0.0,158,9,2872.733641,1586.400323,0
118.316667,24.416667,Asia,China,14-Sep-20,72.4,5.8,1.91,1.8,10.0,7.1,10.0,12.9,8.5,5.03,145,2,985.6151948,9.00495026,1
115.25,61.75,,,,74.4,7.8,31.0,0.0,13.6,-35.3,-31.4,-27.5,0.4,7.19,168,4,2.720997962,0.000103765,0
134.75,51.25,,,,44.6,11.0,31.0,0.1,5.5,-32.1,-26.6,-21.1,0.4,3.2,157,4,2.283485735,2.54e-05,0
97.25,60.25,,,,73.6,7.7,31.0,0.0,15.3,-33.9,-30.0,-26.2,0.3,6.97,172,4,10.76763484,9.2e-05,0
132.75,55.75,,,,52.7,9.9,31.0,0.0,6.9,-39.0,-34.0,-29.1,0.3,5.52,177,9,0.064870986,0.000815379,0
36.25,61.25,,,,91.8,6.8,31.0,0.1,60.8,-14.5,-11.1,-7.7,2.5,18.23,146,11,0.0,0.0,0
61.75,75.75,,,,76.3,8.4,31.0,0.0,17.1,-31.5,-27.3,-23.1,0.7,17.11,171,10,0.156555751,0.000853388,0
59.75,31.75,,,,41.9,15.2,23.8,1.8,15.2,-2.7,4.9,12.5,4.1,5.25,172,6,13.43201976,0.0,0
66.25,48.75,,,,42.8,8.3,31.0,0.2,9.2,-22.7,-18.5,-14.4,1.1,6.44,166,8,54.8060549,0.003101402,0
52.75,59.25,,,,68.5,6.3,31.0,0.0,47.5,-17.5,-14.3,-11.2,1.9,20.96,159,4,39.6010915,2.1e-05,0
86.75,48.75,,,,41.5,11.1,31.0,0.2,10.3,-34.1,-28.5,-23.0,0.0,6.77,130,2,528.7686955,0.0,0
21.25,-12.75,,,,80.0,11.7,0.0,3.2,218.0,17.4,23.2,29.1,21.7,18.2,181,4,94.32100002,0.0,0
84.75,67.75,,,,86.9,5.9,31.0,0.0,37.3,-26.4,-23.4,-20.5,1.0,21.75,150,3,7.875278454,0.001511882,0
15.75,-11.75,,,,85.0,10.6,0.0,3.0,170.2,14.3,19.6,24.9,16.7,13.67,180,4,23.0510126,0.0,0
105.75,55.25,,,,59.2,9.9,31.0,0.1,7.5,-37.3,-32.3,-27.4,0.2,4.85,182,4,13.6177827,1.32e-05,0
68.75,59.75,,,,57.5,7.4,31.0,0.0,12.7,-23.8,-20.1,-16.4,1.1,5.84,147,6,5.677806547,0.002409553,0
100.75,54.25,,,,55.7,10.9,31.0,0.0,8.5,-31.3,-25.8,-20.4,0.9,8.39,169,4,40.0219154,0.00017677,0
140.75,66.25,,,,53.8,8.1,31.0,0.0,2.2,-51.0,-46.9,-42.9,0.1,2.21,165,3,1.313805403,0.000175391,0
90.75,41.75,,,,31.2,13.3,31.0,0.5,0.0,-20.4,-13.7,-7.1,1.0,0.0,182,9,6.6e-06,0.0,0
178.25,68.75,,,,60.9,8.8,31.0,0.1,27.8,-30.2,-25.8,-21.4,0.6,14.8,180,3,0.0,0.000572233,0
154.75,65.75,,,,84.6,8.5,31.0,0.0,18.1,-37.9,-33.6,-29.4,0.3,18.84,162,4,0.008973849,0.000358432,0
77.75,23.25,,,,9.4,14.7,0.06,2.9,0.4,9.5,16.8,24.2,9.9,0.03,173,2,3666.764466,1173.872129,0
111.25,39.75,,,,22.5,11.5,31.0,0.7,0.6,-18.8,-13.0,-7.3,0.3,1.81,180,3,87.48980335,0.0,0
57.75,68.25,,,,75.0,8.0,31.0,0.0,24.0,-23.2,-19.2,-15.2,1.3,15.96,158,3,0.01503856,0.000385978,0
117.75,44.25,,,,23.1,9.1,31.0,0.5,0.7,-26.0,-21.4,-16.9,0.2,0.64,188,3,244.1494846,0.0,0
91.25,63.25,,,,79.8,7.2,31.0,0.1,23.2,-31.8,-28.2,-24.6,0.4,13.84,163,4,4.868475725,0.000137267,0
116.75,49.75,,,,32.1,11.1,31.0,0.0,0.9,-31.9,-26.3,-20.8,0.7,0.01,178,3,146.7084337,0.0,0
45.63,45.801,Europe,Russian Federation,29/07/2016,80.9,6.1,27.23,0.3,11.9,-6.0,-2.9,0.2,4.6,8.85,144,9,467.2149899,6.861932544,1
70.75,20.75,,,,20.7,14.2,0.0,4.0,0.0,14.3,21.4,28.5,14.2,0.0,145,2,49.27952998,64.18650122,0
157.25,53.75,,,,63.8,6.0,31.0,0.4,34.1,-17.8,-14.8,-11.8,1.4,12.61,178,3,1.035438295,0.007540512,0
95.75,29.25,,,,38.6,12.8,27.32,1.4,5.3,-6.1,0.3,6.7,2.9,3.74,220,10,0.0,0.0,0
22.335239,42.292938,Europe,North Macedonia,11/7/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
77.75,61.25,,,,75.3,7.5,31.0,0.0,14.3,-26.4,-22.6,-18.9,0.9,8.15,151,3,0.137016944,0.000405939,0
45.25,50.25,,,,77.1,6.5,30.76,0.2,37.0,-12.0,-8.7,-5.5,2.9,13.8,149,2,193.0499589,0.000626196,0
103.25,56.75,,,,67.3,10.2,31.0,0.0,9.7,-34.6,-29.5,-24.4,0.5,8.07,171,4,32.39314811,0.000106695,0
50.75,44.25,,,,75.7,7.0,27.32,0.6,12.5,-6.1,-2.6,0.9,4.2,6.4,141,11,0.0,0.008114746,0
22.394528,42.224025,Europe,North Macedonia,18/07/2016,80.4,6.6,25.78,0.7,28.2,-4.5,-1.2,2.1,4.1,8.19,135,4,562.0941322,0.883214041,1
19.632426,41.027939,Europe,Albania,23/11/2016,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0,1
47.370665,45.342721,Europe,Russian Federation,28/06/2016,78.5,6.1,26.48,0.3,15.6,-5.2,-2.1,1.0,4.8,9.81,144,2,925.2921177,9.325021227,1
102.25,54.25,,,,62.3,10.0,31.0,0.0,10.0,-32.0,-27.0,-22.0,0.8,8.69,175,4,38.59474862,3.79e-05,0
129.25,55.75,,,,51.9,9.9,31.0,0.0,5.4,-38.7,-33.7,-28.8,0.3,4.33,192,5,5.385313764,0.000689342,0
109.25,74.25,,,,59.7,5.9,31.0,0.0,18.7,-36.6,-33.6,-30.7,0.4,13.09,150,3,6.712654244,0.002675014,0
84.25,71.75,,,,73.9,7.2,31.0,0.0,46.6,-26.9,-23.3,-19.7,1.0,22.88,150,3,6.10600031,0.002177592,0
106.25,29.75,,,,82.2,3.7,8.08,0.9,27.7,3.8,5.6,7.5,7.2,13.15,159,2,793.2695593,842.4964272,0
108.75,24.25,,,,87.4,3.9,5.64,1.4,19.3,4.9,6.8,8.8,6.5,9.76,151,4,3990.949747,1219.90002,0
70.25,23.75,,,,11.3,18.0,0.33,3.5,0.6,8.8,17.8,26.8,9.6,0.0,147,6,919.0985411,670.548115,0
36.048186,37.484853,Asia,Turkey,30/04/2014,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,1
70.25,61.25,,,,62.2,6.6,31.0,0.0,15.1,-24.1,-20.8,-17.5,1.1,5.1,146,11,0.47676228,0.004171038,0
96.75,35.75,,,,39.5,14.1,31.0,0.9,1.9,-23.5,-16.4,-9.4,0.1,2.28,175,3,11.13363962,0.0,0
70.75,53.75,,,,48.1,8.6,31.0,0.0,3.5,-25.0,-20.7,-16.4,1.2,4.34,155,2,125.8467466,0.014128486,0
19.094363,42.95778,Europe,Montenegro,29/01/2018,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0,1
117.25,59.75,,,,71.0,8.3,31.0,0.0,10.8,-36.2,-32.0,-27.9,0.4,9.76,174,4,4.451800154,9.21e-05,0
108.75,71.75,,,,62.1,6.6,31.0,0.0,24.7,-35.7,-32.4,-29.1,0.5,13.28,155,3,6.558876854,0.000592235,0
112.25,23.25,,,,71.4,5.9,3.73,1.7,21.2,5.9,8.8,11.8,7.2,6.96,154,4,1.816737147,1125.408966,0
20.75,39.25,,,,56.4,8.2,8.55,0.9,143.8,3.6,7.7,11.8,7.8,12.5,155,4,791.7387452,0.0,0
171.75,69.25,,,,70.8,9.4,31.0,0.0,15.3,-31.7,-27.0,-22.3,0.8,13.46,163,3,0.0,0.000236244,0
125.25,45.75,,,,23.5,10.8,31.0,0.2,1.0,-26.0,-20.6,-15.2,1.0,0.99,154,2,559.0208968,0.0,0
-8.75,10.75,,,,47.7,18.2,0.0,4.2,0.1,16.0,25.1,34.2,11.0,0.0,169,3,2384.683037,0.0,0
12.75,-15.75,,,,70.0,8.8,0.0,3.5,40.0,17.3,21.7,26.1,20.0,4.4,172,3,1014.996133,0.0,0
41.75,29.75,,,,37.0,12.4,4.27,2.7,4.0,5.6,11.8,18.0,7.2,2.7,175,9,0.0,0.0,0
20.364984,41.704708,Europe,Albania,3/12/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
116.25,33.75,,,,51.0,9.3,27.14,1.4,0.8,-5.9,-1.2,3.5,2.3,1.26,147,2,9527.714951,0.0,0
81.75,55.25,,,,53.9,7.9,31.0,0.0,9.0,-27.0,-23.0,-19.1,1.0,7.62,156,3,148.3694371,0.001312943,0
42.25,46.75,,,,79.2,6.0,28.09,0.3,23.4,-7.0,-4.0,-1.0,4.2,12.87,152,3,342.1062995,0.000451662,0
171.25,68.25,,,,69.5,9.4,31.0,0.0,14.2,-30.1,-25.4,-20.7,0.9,11.03,151,3,0.0,0.000943047,0
48.3744,39.4256,Asia,Azerbaijan,17/07/2014,65.1,8.3,18.98,0.7,23.6,-0.4,3.8,8.0,6.5,7.92,169,2,3748.04604,330.1485611,1
105.75,21.25,,,,82.7,2.5,0.0,1.8,12.4,13.5,14.7,16.0,11.9,9.17,147,2,9674.293317,2086.161923,0
79.75,61.25,,,,75.7,7.1,31.0,0.0,15.4,-25.9,-22.3,-18.8,0.9,10.05,149,11,0.050026229,0.000243313,0
161.25,67.25,,,,73.0,8.7,31.0,0.0,9.2,-33.1,-28.7,-24.4,0.5,12.41,160,4,0.0,0.000256818,0
128.75,70.25,,,,58.1,6.4,31.0,0.0,16.5,-46.8,-43.6,-40.4,0.2,11.27,176,9,1.157254716,0.000403189,0
155.75,64.25,,,,80.7,8.5,31.0,0.1,18.6,-36.0,-31.7,-27.5,0.3,18.97,170,4,0.010213536,0.000190352,0
70.75,42.25,,,,63.8,10.1,31.0,0.7,14.9,-18.0,-12.9,-7.9,0.4,6.26,220,9,979.2849951,0.052628798,0
75.75,40.25,,,,57.1,9.8,31.0,0.5,3.6,-24.0,-19.1,-14.2,0.0,0.97,125,3,0.082050078,0.0,0
158.25,57.25,,,,75.1,6.7,31.0,0.0,14.5,-20.9,-17.5,-14.2,1.7,9.4,166,4,28.62441363,0.004982067,0
131.75,48.25,,,,38.7,9.1,31.0,0.1,5.3,-26.7,-22.1,-17.6,1.0,2.05,149,3,22.96303859,0.001135536,0
20.278687,41.898793,Europe,Albania,5/8/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
112.75,73.25,,,,65.1,5.9,31.0,0.0,26.7,-37.8,-34.8,-31.9,0.4,16.26,146,3,1.805123346,0.002685718,0
80.75,47.25,,,,48.0,11.1,31.0,0.3,12.0,-24.2,-18.6,-13.1,1.0,6.37,162,8,190.7196447,0.000905221,0
64.75,65.75,,,,86.5,5.9,31.0,0.0,22.5,-23.7,-20.7,-17.8,1.1,16.0,145,11,0.007979112,0.039836674,0
141.75,62.75,,,,53.9,8.1,31.0,0.0,3.9,-46.4,-42.3,-38.3,0.3,1.45,187,4,2.066329531,0.000394232,0
103.75,75.25,,,,52.4,6.5,31.0,0.0,15.1,-35.2,-31.9,-28.7,0.5,12.71,155,9,5.224291824,0.000534054,0
116.75,35.75,,,,36.9,10.6,29.05,1.3,0.0,-8.3,-3.0,2.3,1.9,0.11,149,2,3698.858584,0.0,0
112.75,24.75,,,,76.6,4.4,11.29,1.5,32.5,2.5,4.7,6.9,4.8,9.92,163,4,2043.042844,575.9815681,0
91.75,24.75,,,,43.9,14.0,0.0,2.0,9.8,11.0,18.0,25.0,14.7,0.85,147,2,10521.85943,1010.077194,0
48.75,38.25,,,,61.8,8.6,24.26,0.7,28.6,-3.1,1.2,5.5,5.1,10.41,135,4,2846.513488,0.000195841,0
51.25,35.75,,,,52.1,9.1,26.77,1.0,50.2,-5.5,-0.9,3.7,2.5,11.36,136,1,2488.811166,3.09e-11,0
141.25,72.25,,,,57.7,7.1,31.0,0.0,8.4,-44.1,-40.5,-37.0,0.2,6.43,146,3,2.453932045,0.000746346,0
57.75,55.75,,,,63.9,8.6,31.0,0.1,15.8,-21.4,-17.1,-12.8,1.3,9.16,166,4,252.8384842,1.98e-05,0
31.25,26.75,,,,29.0,16.4,5.03,3.3,0.1,5.2,13.4,21.6,7.7,0.0,160,9,21.79559128,0.0,0
58.75,36.75,,,,54.3,11.0,27.5,1.4,14.3,-6.3,-0.8,4.7,1.9,5.47,192,2,351.7532821,0.0,0
55.25,36.25,,,,50.3,9.6,24.15,1.1,24.4,-3.0,1.8,6.6,3.7,6.52,165,5,35.5744792,0.0,0
75.75,12.25,,,,25.1,11.3,0.0,4.1,0.0,17.6,23.2,28.9,19.4,0.0,177,5,1337.212113,490.1466105,0
19.584331,42.964045,Europe,Montenegro,5/8/2016,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,1
33.25,57.75,,,,88.2,5.7,30.68,0.0,80.9,-11.7,-8.8,-6.0,3.1,21.37,159,4,27.5133965,9.3e-06,0
105.25,36.25,,,,48.8,7.4,30.93,0.8,1.5,-12.9,-9.2,-5.5,0.0,1.33,180,3,295.1564119,0.0,0
168.25,62.25,,,,64.4,8.5,31.0,0.0,31.7,-23.8,-19.5,-15.3,1.6,10.8,174,3,6.631851336,0.000275191,0
136.75,62.75,,,,58.2,6.5,31.0,0.0,3.7,-41.8,-38.5,-35.3,0.3,2.89,166,4,4.440123792,0.000382551,0
102.75,23.75,,,,61.7,8.8,5.64,1.8,29.6,4.9,9.3,13.7,7.8,12.67,192,4,995.7357692,933.5448831,0
74.75,18.25,,,,17.0,16.7,0.0,3.7,0.0,13.9,22.2,30.6,11.7,0.0,171,2,4064.83916,2204.054862,0
99.25,27.75,,,,32.3,11.4,25.78,1.6,14.9,-4.5,1.2,6.9,2.4,9.74,180,4,941.0964022,0.0,0
84.25,59.75,,,,69.1,7.0,31.0,0.0,14.6,-26.6,-23.1,-19.6,1.0,12.74,156,6,3.536009795,0.000154567,0
101.25,22.75,,,,48.9,10.1,2.17,1.9,40.3,6.9,11.9,17.0,10.6,22.68,182,4,730.7796006,402.0680525,0
87.75,51.25,,,,49.6,11.8,31.0,0.2,7.5,-36.2,-30.3,-24.4,0.0,5.13,131,4,0.0,0.0,0
40.25,51.25,,,,80.1,5.4,30.3,0.3,38.1,-10.6,-7.9,-5.2,2.9,15.09,151,4,547.7690698,2.64e-05,0
81.75,59.25,,,,67.6,7.3,31.0,0.0,12.7,-26.4,-22.7,-19.1,1.0,11.22,150,4,4.802455439,0.000156646,0
52.75,43.25,,,,72.1,7.7,27.41,0.7,9.9,-6.2,-2.3,1.6,4.0,7.0,156,9,2.135998174,0.006270351,0
97.25,41.25,,,,30.2,12.3,31.0,0.7,0.7,-20.5,-14.3,-8.2,0.5,0.17,185,3,0.010308021,0.0,0
107.75,58.75,,,,74.1,9.4,31.0,0.0,8.2,-37.3,-32.6,-27.9,0.3,4.66,174,4,6.117141192,1.82e-05,0
121.25,70.25,,,,65.2,6.2,31.0,0.0,16.2,-39.9,-36.8,-33.7,0.3,11.21,161,3,0.831135726,0.00016357,0
129.25,72.25,,,,60.0,5.8,31.0,0.0,9.1,-38.7,-35.8,-32.9,0.3,6.79,145,11,2.129918847,0.029112237,0
78.25,12.25,,,,28.1,11.8,0.0,4.3,1.4,18.0,23.9,29.8,19.6,0.0,166,2,5510.337881,688.7476439,0
73.25,60.75,,,,61.3,7.1,31.0,0.0,18.3,-25.1,-21.5,-18.0,1.0,9.15,151,4,0.176020736,0.000637986,0
31.25,59.25,,,,94.9,5.5,30.08,0.0,67.6,-10.1,-7.3,-4.6,3.6,22.85,151,4,155.7439294,0.000309739,0
68.25,42.25,,,,59.7,9.5,27.32,0.7,18.3,-6.1,-1.3,3.5,3.9,6.5,158,2,517.9213122,0.004876092,0
45.25,26.75,,,,39.3,11.9,0.45,3.2,9.0,8.6,14.5,20.5,7.5,3.8,173,9,40.0137189,0.0,0
52.75,49.75,,,,58.0,8.4,31.0,0.3,13.5,-15.8,-11.6,-7.4,2.0,6.59,145,3,124.9127039,0.091262591,0
72.75,46.25,,,,30.7,10.0,31.0,0.2,7.7,-18.0,-13.0,-8.0,2.0,5.25,170,9,42.09775521,0.003914273,0
95.75,52.25,,,,45.1,11.6,31.0,0.1,12.7,-40.6,-34.8,-29.0,0.0,6.9,200,4,21.1310267,6.19e-05,0
94.75,30.75,,,,37.6,14.3,31.0,1.2,0.0,-17.3,-10.1,-3.0,0.0,0.0,75,3,711.3030953,0.0,0
46.75,26.75,,,,41.1,10.7,0.0,3.2,20.9,10.2,15.5,20.9,8.4,6.48,169,9,5.358852973,0.0,0
89.75,47.75,,,,28.1,14.0,31.0,0.2,4.1,-39.4,-32.4,-25.4,0.0,3.73,124,4,53.06744846,0.0,0
50.25,64.25,,,,76.0,7.0,31.0,0.0,36.6,-20.0,-16.5,-13.0,1.7,20.2,161,4,1.027246523,0.000156291,0
19.72672,42.16849,Europe,Albania,13/01/2017,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,1
113.75,56.75,,,,65.5,9.9,31.0,0.1,1.9,-39.7,-34.7,-29.8,0.1,4.34,140,4,11.64692808,0.003955226,0
83.75,49.25,,,,62.4,9.9,31.0,0.1,6.8,-27.2,-22.2,-17.3,0.9,5.34,166,2,184.0787642,0.004779183,0
23.206667,41.398056,Europe,Bulgaria,23/06/2016,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902,1
116.75,62.75,,,,69.0,8.0,31.0,0.0,14.6,-34.8,-30.8,-26.8,0.4,6.0,156,4,3.844648205,0.000153227,0
46.75,23.25,,,,42.2,10.9,0.0,3.3,7.0,11.5,16.9,22.4,10.0,2.8,172,9,28.76089022,0.0,0
125.75,55.25,,,,58.9,10.3,31.0,0.0,3.1,-34.2,-29.0,-23.9,0.4,2.64,183,4,3.575941274,0.000410867,0
53.25,29.25,,,,41.2,13.3,21.27,1.9,73.8,-1.3,5.4,12.1,4.6,9.05,192,5,151.9164978,1.35e-10,0
80.75,17.25,,,,20.0,11.5,0.0,3.6,0.1,17.5,23.2,29.0,18.7,0.0,153,4,4563.633406,3128.384171,0
97.75,40.75,,,,31.9,11.9,31.0,0.5,0.6,-18.5,-12.5,-6.6,1.4,0.38,187,8,0.025446335,0.0,0
72.25,57.75,,,,50.7,7.8,31.0,0.0,6.3,-25.2,-21.3,-17.4,1.1,5.9,154,4,97.99257837,7.67e-05,0
125.25,57.25,,,,84.5,7.1,31.0,0.0,11.3,-31.9,-28.3,-24.8,0.5,9.95,179,4,16.25749633,0.000134271,0
34.984138,32.636246,Asia,Israel,7/9/2013,57.2,8.1,0.15,1.7,114.1,9.2,13.2,17.3,11.0,15.38,167,2,1945.913549,0.0,1
37.25,26.25,,,,32.2,11.8,0.28,3.7,4.5,8.9,14.8,20.7,7.1,1.32,167,9,9.01e-11,0.0,0
98.75,38.75,,,,33.5,13.6,31.0,0.6,0.0,-29.3,-22.5,-15.7,0.0,0.0,203,9,15.15986036,0.0,0
11.75,-17.25,,,,67.5,5.5,0.0,3.1,12.0,17.6,20.3,23.1,20.7,2.1,145,11,0.0,0.0,0
36.022846,37.681614,Asia,Turkey,22/07/2014,69.6,7.2,24.03,0.8,115.6,-2.9,0.7,4.3,4.7,12.69,182,3,238.2193561,0.0,1
127.25,46.25,,,,29.2,10.0,31.0,0.1,3.6,-26.6,-21.6,-16.6,1.1,3.32,153,3,3416.503783,0.0,0
120.25,52.25,,,,35.1,14.2,31.0,0.0,1.8,-36.7,-29.6,-22.5,0.5,1.05,184,4,38.78988148,0.000621567,0
45.1114,43.2185,Europe,Russian Federation,21/07/2016,80.2,6.7,25.99,0.4,24.8,-4.7,-1.3,2.1,4.9,11.03,159,2,813.7511258,0.002431823,1
85.75,68.25,,,,85.8,6.2,31.0,0.0,37.2,-27.2,-24.1,-21.0,0.9,22.17,154,3,7.210804846,0.000548512,0
107.25,16.25,,,,48.8,6.9,0.0,2.4,52.8,13.2,16.6,20.1,15.2,2.41,161,2,509.7636674,108.8473371,0
162.75,57.25,,,,78.8,6.3,31.0,0.0,46.0,-19.0,-15.8,-12.7,2.1,17.8,144,4,0.31578662,0.009767016,0
