x,y,region,country,reportingDate,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
86.25,60.25,,,,71.1,7.3,31.0,0.1,17.4,-26.8,-23.1,-19.5,0.8,12.59,155,4,7.819379337,2.89e-05,0
152.75,66.25,,,,91.3,8.2,31.0,0.0,19.0,-38.0,-33.9,-29.8,0.3,19.36,145,4,0.787409051,0.000273299,0
15.25,-13.75,,,,81.3,11.3,0.0,3.2,167.0,14.5,20.1,25.8,16.2,13.1,185,3,1837.62609,0.0,0
36.162271,36.223988,Asia,Turkey,17/01/2014,70.5,5.9,3.06,1.4,151.2,6.3,9.2,12.2,8.1,15.46,164,2,2153.085155,0.0,1
116.25,52.75,,,,33.2,12.9,31.0,0.1,0.6,-35.9,-29.4,-23.0,0.3,0.56,173,4,81.68966899,0.000962572,0
179.25,66.25,,,,47.9,8.3,31.0,0.0,40.5,-24.8,-20.6,-16.5,1.5,12.71,164,3,0.0,0.000670158,0
70.25,54.25,,,,45.0,8.4,31.0,0.0,3.7,-24.8,-20.6,-16.4,1.2,5.53,153,2,121.2332895,0.019703469,0
98.25,33.25,,,,43.1,15.8,31.0,1.1,4.4,-19.2,-11.3,-3.4,0.1,3.71,199,3,36.38314156,0.0,0
89.25,33.25,,,,37.9,13.2,31.0,0.8,3.5,-23.0,-16.4,-9.8,0.3,1.8,225,3,78.41651552,0.0,0
53.25,42.25,,,,71.0,7.6,25.78,0.9,8.0,-4.5,-0.7,3.1,4.2,6.91,149,9,11.6767124,0.01612447,0
20.47591,41.698409,Europe,Albania,18/07/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
45.75,26.25,,,,41.4,11.7,0.23,3.2,11.1,9.0,14.8,20.7,7.7,3.91,174,9,51.28053339,0.0,0
79.25,12.75,,,,24.8,10.5,0.0,4.1,4.1,19.2,24.4,29.7,21.7,0.34,150,2,13058.44542,125.6592594,0
19.547937,42.302799,Europe,Albania,27/09/2016,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,1
53.25,20.25,,,,33.2,9.2,0.0,3.8,0.0,17.0,21.6,26.2,16.3,0.0,156,9,10.6167135,0.0,0
45.25,18.75,,,,43.8,10.8,0.0,3.3,9.0,13.1,18.5,23.9,14.0,1.9,185,9,0.0,0.0,0
127.25,55.75,,,,58.3,9.5,31.0,0.0,5.4,-34.8,-30.0,-25.3,0.3,4.69,184,4,4.431168862,0.000534002,0
19.823155,43.440702,Europe,Serbia,28/07/2016,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0,1
124.25,57.25,,,,81.2,7.5,31.0,0.0,11.0,-31.8,-28.0,-24.3,0.6,10.67,179,4,8.676380724,0.000140864,0
20.045546,42.41943,Europe,Albania,2/12/2016,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0,1
71.25,54.25,,,,47.2,8.4,31.0,0.0,4.8,-25.0,-20.8,-16.6,1.2,2.71,155,2,244.3394325,0.006969484,0
107.25,64.25,,,,73.5,8.7,31.0,0.0,9.8,-36.8,-32.4,-28.1,0.2,10.48,178,4,6.50128856,0.000314906,0
91.75,36.25,,,,38.1,14.4,31.0,0.7,0.6,-25.9,-18.7,-11.5,0.1,0.93,223,3,50.71083202,0.0,0
42.75,25.25,,,,42.0,12.6,0.39,3.6,7.2,8.7,15.0,21.3,5.7,2.86,179,9,0.149870985,0.0,0
134.25,54.25,,,,49.0,10.0,31.0,0.0,8.1,-32.0,-27.0,-22.0,0.5,2.54,169,4,0.188648018,0.000177432,0
174.25,67.75,,,,64.4,9.5,31.0,0.0,18.2,-30.7,-25.9,-21.2,0.8,13.59,159,3,0.0,0.000287784,0
104.25,73.75,,,,51.5,6.3,31.0,0.0,31.8,-33.1,-29.9,-26.8,0.5,15.02,149,3,5.779734582,0.000846385,0
86.75,46.75,,,,39.9,10.1,31.0,0.2,6.5,-25.6,-20.5,-15.5,0.7,3.43,159,3,68.72384426,0.0,0
85.25,34.75,,,,47.6,15.9,31.0,0.7,14.0,-28.2,-20.2,-12.3,0.0,3.5,228,9,37.55064342,0.0,0
15.25,-9.75,,,,82.5,10.1,0.0,3.1,33.9,17.4,22.4,27.5,20.2,2.82,175,4,19.12112837,0.0,0
79.25,24.75,,,,21.8,15.6,1.78,2.4,0.9,7.2,15.0,22.8,9.9,0.03,164,2,9541.112573,5301.806175,0
52.25,49.75,,,,59.8,8.3,31.0,0.3,13.7,-15.7,-11.5,-7.4,2.1,6.93,147,2,171.3490657,0.447094284,0
20.055006,41.621262,Europe,Albania,30/07/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
37.75,61.75,,,,91.2,6.9,31.0,0.0,56.4,-15.4,-11.9,-8.5,2.4,17.58,160,4,2.296254423,5.16e-05,0
78.75,20.75,,,,14.2,15.2,0.0,3.4,0.0,13.5,21.1,28.7,13.9,0.0,158,2,3973.691834,938.0597759,0
53.25,45.75,,,,68.6,8.4,30.34,0.4,14.8,-10.7,-6.5,-2.3,3.2,7.35,143,9,2.967811308,2.668560944,0
84.75,37.75,,,,42.1,15.4,31.0,0.5,0.7,-17.3,-9.6,-1.9,2.4,0.7,190,8,9.19968859,0.0,0
53.25,49.75,,,,57.6,8.3,31.0,0.3,13.5,-16.3,-12.1,-8.0,1.9,5.93,149,3,146.2074245,0.013418185,0
26.15,40.84,Europe,Greece,4/9/2015,71.0,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
107.75,35.25,,,,55.5,6.9,29.37,0.9,3.0,-8.8,-5.3,-1.9,1.3,2.69,177,2,1473.95256,0.0,0
46.47,43.52,Europe,Russian Federation,20/06/2016,80.7,5.7,24.37,0.4,17.6,-3.2,-0.3,2.6,5.3,11.78,145,3,702.7954394,0.0878018,1
61.25,55.75,,,,59.7,7.7,31.0,0.1,7.5,-20.3,-16.4,-12.6,1.5,5.02,159,2,284.490833,0.000702056,0
33.25,27.75,,,,30.2,12.7,0.59,3.7,0.8,8.4,14.7,21.1,8.5,0.6,155,9,0.000176384,9.18e-05,0
20.126184,41.493603,Europe,Albania,18/07/2016,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0,1
83.25,45.25,,,,43.2,12.2,31.0,0.3,9.1,-33.3,-27.2,-21.1,0.0,4.22,163,3,97.77776126,0.0,0
37.75,37.25,,,,67.5,7.6,13.92,1.0,77.3,1.5,5.3,9.1,6.3,12.64,179,2,1447.085328,0.0,0
116.25,37.25,,,,26.5,9.8,29.43,1.1,0.1,-8.9,-4.0,0.9,1.8,0.16,148,2,9365.40055,0.0,0
43.25,20.75,,,,46.3,11.6,0.0,3.6,9.0,13.1,18.9,24.7,11.7,2.0,182,9,0.000803139,0.0,0
23.946667,41.571667,Europe,Bulgaria,23/06/2016,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,1
106.75,25.75,,,,87.2,3.9,12.07,1.3,17.7,2.2,4.1,6.1,5.3,12.72,169,4,2002.468889,1240.03302,0
69.75,27.25,,,,17.5,17.2,2.9,2.1,1.3,6.4,15.0,23.6,8.0,0.0,150,3,671.2527203,0.004129036,0
56.75,67.25,,,,75.0,7.6,31.0,0.1,30.3,-22.1,-18.3,-14.5,1.3,18.27,149,6,0.04393451,0.000174515,0
114.25,52.25,,,,28.5,13.0,31.0,0.1,0.3,-34.4,-27.9,-21.4,0.2,0.29,174,4,89.49834524,0.000763994,0
93.75,25.25,,,,38.4,11.5,4.64,1.7,12.7,5.4,11.1,16.9,10.0,0.96,216,4,331.385349,149.1121152,0
76.25,70.75,,,,82.3,7.0,31.0,0.0,27.1,-25.7,-22.2,-18.7,1.1,19.5,147,3,0.002724733,0.00183616,0
44.74075,33.18771,Asia,Iraq,13/04/2014,44.0,11.4,4.64,1.6,30.3,5.4,11.1,16.8,10.0,6.13,147,9,2833.144996,182.5031,1
164.25,65.25,,,,67.4,9.1,31.0,0.1,12.3,-31.9,-27.3,-22.8,0.4,11.35,178,3,0.0,0.000468315,0
83.75,24.75,,,,20.4,14.6,0.33,2.3,1.1,8.8,16.1,23.4,12.1,0.1,162,2,3877.576797,0.0,0
19.25,-24.75,,,,40.3,14.6,0.0,6.3,43.0,20.1,27.4,34.7,15.6,7.3,184,3,54.12425702,0.0,0
77.25,20.25,,,,13.0,15.5,0.0,3.4,0.0,13.3,21.0,28.8,11.4,0.0,174,2,4226.696169,1174.002912,0
116.75,69.75,,,,72.4,6.8,31.0,0.0,16.9,-37.6,-34.2,-30.8,0.3,10.32,158,4,0.977768012,0.000116317,0
99.25,55.25,,,,52.7,11.5,31.0,0.0,7.9,-31.7,-25.9,-20.2,0.8,8.56,172,4,35.45981056,9.83e-05,0
26.22,40.89,Europe,Greece,14/09/2015,71.0,6.8,14.99,0.8,46.5,1.1,4.5,7.9,6.8,10.88,169,2,1442.228396,0.00013366,1
37.75,60.75,,,,91.2,6.8,31.0,0.0,50.4,-14.9,-11.5,-8.1,2.5,17.14,158,4,28.23597861,2.44e-05,0
38.25,53.25,,,,80.6,5.3,30.7,0.1,40.3,-11.8,-9.1,-6.5,2.9,14.95,158,2,206.5499708,0.001048204,0
130.25,57.25,,,,63.3,8.6,31.0,0.0,9.5,-38.8,-34.5,-30.2,0.2,7.2,171,4,4.571056285,0.000167145,0
20.75,39.75,,,,62.0,7.9,18.71,0.7,124.7,-0.3,3.7,7.7,6.2,12.1,162,2,469.9713548,0.0,0
28.75,27.25,,,,28.4,15.6,4.64,2.8,0.2,5.4,13.2,21.0,8.5,0.0,172,9,51.45684089,0.0,0
32.75,59.75,,,,92.4,6.0,30.62,0.0,65.1,-11.5,-8.5,-5.5,3.2,22.0,150,6,63.58340955,0.000544325,0
38.75,66.75,,,,91.9,7.0,31.0,0.0,52.6,-17.9,-14.4,-10.9,2.0,19.03,159,4,0.004883311,0.000112525,0
34.75,40.25,,,,74.2,7.0,24.26,0.7,53.8,-3.1,0.4,3.9,4.6,15.45,177,2,601.9668384,12.40496864,0
76.75,24.25,,,,18.1,15.0,0.39,2.8,0.4,8.7,16.2,23.7,8.6,0.16,169,2,5704.820428,3871.992828,0
25.874722,42.929167,Europe,Bulgaria,18/09/2016,81.7,7.0,26.39,0.5,45.4,-5.1,-1.6,1.9,4.5,8.08,175,4,95.30263028,2.386626407,1
100.75,41.75,,,,25.9,12.7,31.0,0.1,0.3,-22.6,-16.2,-9.9,2.2,0.12,180,9,8.99657186,0.0,0
162.75,69.25,,,,71.8,9.2,31.0,0.0,6.1,-35.1,-30.5,-25.9,0.4,8.94,171,3,0.0,0.000205026,0
123.75,45.25,,,,24.1,10.8,31.0,0.2,0.7,-23.9,-18.5,-13.1,1.2,0.7,154,2,11.14376521,0.0,0
160.25,66.25,,,,73.8,8.6,31.0,0.1,10.8,-33.3,-29.0,-24.7,0.3,13.57,160,4,0.0,0.000273722,0
79.25,9.25,,,,53.9,9.1,0.0,4.3,56.6,22.0,26.5,31.1,25.0,3.78,145,11,848.7568254,0.413813198,0
62.75,66.75,,,,79.4,7.0,31.0,0.0,21.9,-24.0,-20.5,-17.0,1.1,16.35,145,4,1.733151281,0.000186407,0
135.25,59.75,,,,59.3,6.6,31.0,0.0,5.8,-38.6,-35.3,-32.0,0.3,0.7,169,4,4.649306375,0.000105601,0
70.25,67.25,,,,91.7,5.5,31.0,0.0,22.6,-23.9,-21.1,-18.4,1.1,17.88,147,3,0.001782784,0.001102182,0
141.75,66.75,,,,57.1,7.4,31.0,0.0,5.8,-45.8,-42.1,-38.4,0.1,5.78,166,4,1.877322225,0.000178952,0
104.25,57.25,,,,66.4,10.3,31.0,0.0,8.8,-36.0,-30.8,-25.7,0.4,7.49,170,4,11.92260864,5.44e-05,0
73.25,43.75,,,,53.3,10.2,30.38,0.4,7.9,-10.8,-5.7,-0.6,3.3,4.85,172,8,150.8435449,0.005144679,0
17.21,-17.56,Africa,Namibia,25/07/2018,67.5,13.3,0.0,4.2,129.0,19.3,25.9,32.6,18.9,12.7,184,3,917.7234228,0.0,1
143.25,62.25,,,,55.0,8.6,31.0,0.0,6.4,-45.9,-41.6,-37.3,0.3,3.28,164,3,2.953657798,0.001622108,0
79.25,19.75,,,,15.0,15.0,0.0,3.4,0.5,14.0,21.5,29.0,14.4,0.06,159,2,3660.794212,737.9692198,0
132.25,56.75,,,,57.5,9.0,31.0,0.0,8.0,-38.9,-34.4,-29.9,0.2,6.13,155,4,0.131388934,0.001010947,0
101.75,23.75,,,,51.9,9.7,2.17,1.9,32.9,6.9,11.7,16.6,9.4,13.48,180,4,1762.238588,1280.201084,0
23.83967,41.68827,Europe,Bulgaria,7/6/2016,80.8,6.4,25.99,0.9,33.9,-4.7,-1.5,1.7,3.6,7.47,189,4,86.1292802,1.02e-07,1
20.07834,41.07534,Europe,Albania,11/1/2017,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0,1
148.25,60.75,,,,65.4,6.9,31.0,0.1,15.0,-29.6,-26.1,-22.7,0.5,11.16,167,5,0.045566006,0.000575291,0
75.25,20.75,,,,13.7,17.5,0.0,3.5,0.3,12.5,21.2,30.0,11.0,0.0,161,2,3651.696922,2115.181913,0
27.25,42.75,,,,85.2,6.9,22.49,0.6,44.0,-1.8,1.7,5.2,5.8,7.38,146,2,555.1431307,2.354973228,0
148.25,75.25,,,,64.1,7.5,31.0,0.0,9.6,-40.5,-36.7,-33.0,0.2,8.12,147,3,1.837973233,0.000781171,0
134.25,68.25,,,,50.9,6.5,31.0,0.0,6.4,-47.1,-43.8,-40.6,0.1,3.71,170,4,2.423954007,0.000129615,0
57.75,75.25,,,,73.8,9.1,31.0,0.0,21.0,-31.6,-27.0,-22.5,0.9,18.28,191,10,0.192949237,0.000514726,0
46.75,49.25,,,,75.9,6.7,30.49,0.2,23.6,-11.1,-7.7,-4.4,3.2,10.39,146,3,0.0,0.007130806,0
51.25,52.25,,,,64.4,7.4,31.0,0.2,32.2,-16.7,-13.0,-9.3,1.9,14.03,162,2,169.6622871,0.001305154,0
131.25,68.75,,,,56.0,6.4,31.0,0.0,9.3,-46.1,-42.9,-39.7,0.2,5.52,162,3,2.707671909,0.000248943,0
33.75,68.75,,,,86.8,6.8,31.0,0.1,46.3,-15.4,-12.0,-8.6,2.3,16.43,158,3,0.006292865,0.000470671,0
68.25,57.25,,,,46.7,8.1,31.0,0.0,6.6,-24.4,-20.3,-16.3,1.2,7.28,150,3,76.90335776,1.61e-05,0
107.25,76.25,,,,57.2,6.7,31.0,0.0,10.9,-38.4,-35.0,-31.7,0.4,11.59,155,9,5.942778665,0.000352136,0
-9.25,8.25,,,,64.2,16.5,0.0,3.6,10.1,15.8,24.0,32.3,16.7,1.14,160,4,176.9155925,0.0,0
45.75,47.25,,,,79.1,6.0,28.91,0.3,13.3,-8.1,-5.1,-2.1,3.9,9.23,144,9,366.3843095,3.404197159,0
134.75,69.75,,,,52.3,6.4,31.0,0.0,9.1,-46.9,-43.7,-40.5,0.1,6.03,149,3,2.032354161,0.000159084,0
41.25,25.75,,,,42.0,12.6,0.23,3.8,6.4,9.0,15.3,21.6,5.2,2.85,182,9,0.001617505,0.0,0
133.25,45.75,,,,38.4,8.2,31.0,0.1,7.7,-23.3,-19.2,-15.1,1.3,2.85,151,2,64.13145851,0.0,0
128.25,69.25,,,,59.6,6.8,31.0,0.0,12.7,-48.0,-44.6,-41.2,0.2,7.63,126,9,2.26406018,0.001609739,0
156.25,65.75,,,,81.8,8.4,31.0,0.1,16.9,-35.6,-31.4,-27.2,0.3,17.63,160,3,0.020694042,0.000175696,0
51.75,52.25,,,,63.1,7.5,31.0,0.2,30.4,-16.9,-13.1,-9.4,1.8,13.44,154,2,304.6180735,0.001209977,0
77.75,17.25,,,,12.8,13.0,0.0,3.9,0.0,16.2,22.7,29.2,13.5,0.0,173,2,2723.405434,5953.490769,0
164.75,60.75,,,,65.2,7.4,31.0,0.0,32.8,-21.4,-17.7,-14.0,1.5,5.53,162,3,8.378240785,0.00080516,0
31.25,66.75,,,,85.1,8.5,31.0,0.0,48.0,-17.6,-13.3,-9.1,2.1,16.11,164,4,0.019379887,0.000217497,0
23.18346,41.4389,Europe,Bulgaria,8/6/2016,77.6,6.7,22.01,0.7,29.3,-1.6,1.8,5.2,5.2,6.94,127,2,678.0316613,95.35986902,1
91.75,33.75,,,,37.5,15.3,31.0,0.9,1.1,-23.5,-15.8,-8.2,0.1,1.07,231,3,106.1986246,0.0,0
84.75,44.25,,,,43.6,9.5,31.0,0.2,6.1,-26.0,-21.2,-16.5,0.5,3.7,191,3,162.3117249,0.0,0
132.25,65.25,,,,62.6,6.8,31.0,0.0,2.3,-47.9,-44.5,-41.1,0.2,2.74,179,3,1.454356184,0.000480591,0
91.75,27.25,,,,32.1,13.5,16.59,1.6,5.5,0.5,7.2,14.0,7.7,0.73,117,4,579.1754303,0.0,0
146.75,68.25,,,,70.7,7.5,31.0,0.0,16.3,-37.9,-34.1,-30.4,0.2,15.76,154,4,2.556217798,0.001191876,0
108.75,37.75,,,,35.3,12.2,31.0,0.9,0.7,-16.7,-10.6,-4.5,0.1,0.98,188,3,45.04379386,0.0,0
54.75,34.25,,,,49.9,11.6,14.45,1.2,13.8,1.3,7.1,12.9,6.0,5.7,178,9,61.33192683,0.0,0
116.25,50.25,,,,33.2,11.9,31.0,0.0,0.8,-31.4,-25.4,-19.5,0.8,0.0,171,3,102.1318388,0.000215169,0
154.75,69.75,,,,82.6,8.8,31.0,0.0,16.1,-37.3,-32.9,-28.5,0.3,15.56,145,3,2.325644853,0.00181307,0
38.25,32.25,,,,42.2,11.3,7.84,1.9,6.8,3.9,9.5,15.2,7.6,3.8,178,9,12.30721639,0.0,0
83.75,70.75,,,,76.0,7.2,31.0,0.0,38.8,-26.6,-23.0,-19.4,0.9,22.51,153,3,7.45969636,0.001557202,0
165.75,65.75,,,,66.1,9.6,31.0,0.1,13.7,-33.4,-28.6,-23.8,0.4,11.74,172,3,0.0,0.00094548,0
95.25,79.25,,,,58.8,7.7,31.0,0.0,7.9,-37.9,-34.0,-30.2,0.3,9.27,166,10,8.640760168,0.000113574,0
23.9639,40.0278,Europe,Greece,9/11/2015,69.8,6.5,10.78,0.9,53.7,2.7,5.9,9.2,7.2,8.49,141,2,40.79218366,0.0,1
106.25,68.25,,,,65.3,7.6,31.0,0.0,12.8,-34.7,-30.9,-27.1,0.4,6.15,169,9,4.508284911,0.000202607,0
154.25,61.25,,,,71.6,8.2,31.0,0.1,18.4,-33.5,-29.4,-25.3,0.4,16.03,196,9,0.067987274,0.002805322,0
36.25,63.25,,,,89.6,6.6,31.0,0.0,59.8,-15.3,-12.0,-8.7,2.4,18.04,159,6,6.179393878,0.001786339,0
25.3419,39.9161,Europe,Greece,2/8/2016,69.3,5.9,6.49,1.3,74.6,4.5,7.4,10.4,7.9,11.46,170,5,1063.793737,0.0,1
84.75,62.25,,,,82.0,7.5,31.0,0.1,21.8,-27.3,-23.5,-19.8,0.8,16.2,157,4,7.832493224,6.83e-05,0
75.75,19.75,,,,14.7,16.2,0.0,3.5,0.6,13.5,21.6,29.7,10.5,0.0,170,2,3554.290723,846.7431771,0
103.25,61.25,,,,72.8,9.6,31.0,0.0,10.7,-38.7,-33.9,-29.1,0.2,4.88,165,4,10.05375145,0.000106525,0
88.75,56.25,,,,60.2,8.9,31.0,0.0,6.7,-27.4,-22.9,-18.5,1.0,9.61,166,4,77.29649147,6.58e-05,0
62.25,68.75,,,,80.1,7.2,31.0,0.0,16.1,-24.5,-20.9,-17.3,1.2,15.41,155,3,0.013726302,0.000754379,0
69.25,59.25,,,,55.3,7.7,31.0,0.0,11.3,-24.9,-21.0,-17.2,1.1,6.15,151,4,37.14513539,4.91e-05,0
122.25,72.25,,,,63.8,5.9,31.0,0.0,17.1,-41.5,-38.5,-35.6,0.3,12.96,158,3,1.216318193,0.001077037,0
93.25,57.75,,,,70.7,8.0,31.0,0.0,10.7,-27.9,-23.9,-19.9,0.9,9.09,150,4,63.16207399,5.29e-05,0
46.75,51.75,,,,75.9,6.2,30.78,0.2,52.2,-12.1,-9.0,-5.9,2.7,14.38,148,2,447.36195,0.000729923,0
57.75,36.75,,,,52.1,10.1,24.82,1.4,18.4,-3.6,1.5,6.6,3.2,5.54,184,5,256.2476735,0.0,0
109.75,28.25,,,,83.0,4.9,22.01,1.1,30.8,-1.6,0.9,3.4,3.6,12.97,168,4,2080.20529,935.0328577,0
136.75,65.75,,,,55.1,6.9,31.0,0.0,2.4,-48.2,-44.7,-41.3,0.1,2.56,166,4,1.393431304,0.000225007,0
109.75,52.25,,,,37.3,11.1,31.0,0.1,3.0,-35.6,-30.0,-24.5,0.2,2.58,148,4,93.53319543,0.000719677,0
36.301,37.091,Asia,Turkey,17/04/2014,65.9,6.8,5.85,1.1,140.5,4.8,8.2,11.6,6.9,13.17,145,2,1327.207178,0.241124099,1
78.75,60.25,,,,67.8,7.6,31.0,0.0,13.9,-26.3,-22.5,-18.7,1.0,10.84,149,4,4.104407952,0.001239667,0
20.187044,41.292089,Europe,Albania,18/08/2016,79.1,7.1,24.03,0.8,80.6,-2.9,0.7,4.3,4.7,11.17,158,3,866.3662016,0.0,1
45.25,38.75,,,,61.6,8.2,26.48,0.5,21.1,-5.2,-1.1,3.0,4.5,8.24,161,5,1267.140809,1.340036873,0
52.25,53.25,,,,65.5,7.3,31.0,0.2,37.3,-17.1,-13.4,-9.8,1.8,16.12,159,2,313.0785092,0.001298,0
34.75,37.75,,,,69.7,6.9,24.6,0.9,51.4,-3.4,0.1,3.6,4.3,11.31,186,3,933.5890035,0.0,0
57.25,61.25,,,,76.0,7.2,31.0,0.0,50.3,-19.8,-16.2,-12.6,1.6,17.41,159,4,26.5925911,6.94e-05,0
60.75,31.25,,,,39.6,15.2,14.45,1.8,10.7,1.3,8.9,16.5,6.8,3.91,177,5,40.10890924,0.0,0
49.07513,52.850265,Europe,Russian Federation,1/8/2018,70.9,6.5,31.0,0.1,41.2,-14.9,-11.6,-8.4,2.4,16.73,157,2,181.5863885,0.001444467,1
35.360171,38.156147,Asia,Turkey,22/07/2014,67.8,7.2,24.71,0.8,60.0,-3.5,0.1,3.7,4.4,12.23,183,8,1243.233231,0.0,1
44.25,27.75,,,,37.5,12.1,1.01,3.1,8.0,7.9,13.9,20.0,7.3,3.3,171,9,0.010219188,0.0,0
66.75,76.25,,,,80.2,7.1,31.0,0.0,10.1,-29.5,-25.9,-22.4,0.9,11.06,151,9,0.306304842,0.002446814,0
21.657274,42.689223,Europe,Serbia,1/7/2016,85.2,6.0,25.04,0.6,29.9,-3.8,-0.8,2.2,4.6,8.5,185,4,500.0567729,0.0,1
61.25,49.75,,,,52.0,9.2,31.0,0.1,9.6,-22.8,-18.2,-13.6,1.3,6.94,158,8,57.75645787,0.006778677,0
165.25,69.25,,,,71.4,9.3,31.0,0.0,5.8,-34.0,-29.3,-24.7,0.6,9.08,170,3,0.0,0.000390485,0
19.75,42.75,,,,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0,0
79.25,50.75,,,,49.7,9.9,31.0,0.1,5.8,-26.0,-21.0,-16.1,1.1,4.53,157,4,160.252479,0.002258525,0
22.429713,41.570644,Europe,North Macedonia,5/8/2016,81.1,6.7,23.8,0.6,25.3,-2.7,0.7,4.1,5.2,7.26,185,2,323.7505799,0.091323295,1
32.75,39.25,,,,72.3,7.3,24.93,0.7,46.4,-3.7,0.0,3.7,4.6,10.98,167,3,319.8450254,0.0,0
20.400568,41.978723,Europe,Albania,18/10/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
93.25,66.75,,,,76.2,6.5,31.0,0.1,24.7,-33.6,-30.3,-27.1,0.2,16.37,171,3,7.507083283,0.000238906,0
44.25,28.25,,,,36.8,12.2,2.04,3.0,9.0,7.0,13.1,19.2,7.2,3.6,173,9,0.0,0.0,0
78.75,13.25,,,,22.7,11.8,0.0,4.0,0.7,16.4,22.3,28.2,17.9,0.28,172,2,4978.672047,20.48229753,0
108.25,25.75,,,,88.6,3.8,14.19,1.2,25.9,1.4,3.3,5.2,4.9,12.08,178,3,2822.028854,312.9191677,0
91.25,53.25,,,,54.6,12.1,31.0,0.0,7.2,-32.5,-26.4,-20.4,0.7,4.98,164,2,188.6994354,0.004588266,0
79.25,39.25,,,,43.0,12.3,31.0,0.5,0.0,-14.1,-7.9,-1.8,2.3,0.0,184,8,24.40426729,0.0,0
132.75,55.25,,,,51.0,10.0,31.0,0.0,6.3,-36.8,-31.8,-26.8,0.3,4.74,177,4,0.186784906,0.001341545,0
108.75,35.25,,,,52.7,8.0,29.61,1.1,3.0,-9.2,-5.2,-1.2,1.0,3.51,171,3,1293.580287,0.0,0
35.25,64.25,,,,90.9,6.9,31.0,0.1,46.8,-14.9,-11.4,-8.0,2.4,14.87,149,4,2.504650955,0.003534028,0
110.25,31.75,,,,66.8,7.6,25.25,1.4,5.2,-4.0,-0.2,3.6,2.0,5.15,170,4,720.7981699,35.39946155,0
40.75,58.75,,,,86.5,6.5,31.0,0.1,42.7,-14.9,-11.6,-8.4,2.4,17.88,158,4,72.18039173,1.91e-05,0
74.25,49.25,,,,32.7,10.0,31.0,0.3,6.1,-25.8,-20.8,-15.8,0.7,4.62,180,2,74.10056619,0.002153239,0
110.75,31.25,,,,67.7,7.4,24.49,1.3,7.9,-3.3,0.4,4.1,2.4,5.31,131,4,1323.861709,174.9780389,0
19.72672,42.16849,Europe,Albania,16/01/2017,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0,1
79.25,63.75,,,,89.9,6.8,31.0,0.0,21.5,-25.3,-21.9,-18.5,1.0,17.83,151,4,0.003476837,0.000523623,0
80.25,33.75,,,,54.1,15.0,31.0,0.8,0.7,-25.2,-17.7,-10.2,0.0,0.19,137,3,29.15969251,0.0,0
79.25,68.75,,,,84.4,7.0,31.0,0.0,34.2,-25.6,-22.1,-18.6,1.2,22.52,147,3,0.003699103,0.002773689,0
62.75,50.25,,,,40.9,8.7,31.0,0.1,8.5,-23.2,-18.8,-14.5,1.2,6.93,155,8,75.39983626,0.004058719,0
39.75,24.75,,,,39.8,12.2,0.0,4.1,8.7,11.3,17.4,23.5,5.5,2.2,181,9,3.9e-11,0.0,0
61.75,45.75,,,,53.7,9.5,31.0,0.4,4.9,-16.2,-11.4,-6.7,2.0,6.1,149,2,99.01158362,0.007300017,0
20.425,41.5169,Europe,Albania,17/07/2016,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0,1
94.25,57.75,,,,69.2,7.9,31.0,0.0,10.2,-28.6,-24.6,-20.7,0.8,10.0,159,4,31.32933376,9.04e-05,0
159.25,56.25,,,,76.9,7.0,31.0,0.1,25.6,-23.1,-19.6,-16.1,1.1,11.55,186,5,0.0,0.0,0
79.75,22.25,,,,10.7,14.7,0.0,2.9,1.1,11.0,18.3,25.7,11.7,0.09,167,2,5578.57563,1915.787385,0
111.75,50.25,,,,17.0,13.1,31.0,0.2,0.4,-33.9,-27.3,-20.8,0.0,0.3,198,4,44.92296911,5.61e-05,0
